X_REF,Y_REF,elevation,yield,ECs,ECd
874695.246,6549914.78,125.42768,3.56758894,6.34286145,6.33931045
874705.246,6549914.78,125.487717,2.94297213,6.18959713,6.18087594
874715.246,6549914.78,125.509226,2.49849862,5.51405342,5.94713743
874725.246,6549914.78,125.479651,2.59924235,5.17210623,6.13843608
874735.246,6549914.78,125.413121,2.47336606,5.72321093,6.28835808
874745.246,6549914.78,125.272952,2.68843704,6.03695653,6.36389111
874755.246,6549914.78,125.093711,3.75774859,6.49407355,7.56399886
874765.246,6549914.78,124.946566,4.94036888,7.38137548,8.06384105
874775.246,6549914.78,124.847549,6.04583739,8.15759993,9.05955498
874785.246,6549914.78,124.742987,6.43402298,8.52710574,8.87687872
874795.246,6549914.78,124.680449,6.69539516,7.66029121,8.4353398
874805.246,6549914.78,124.596941,7.24122217,8.23917321,9.13615848
874815.246,6549914.78,124.502526,7.72707195,8.63824986,9.63439974
874825.246,6549914.78,124.450089,7.30128237,9.23758049,10.334936
874835.246,6549914.78,124.424209,6.59940834,9.65668093,11.1861902
874845.246,6549914.78,124.416624,5.430059,10.523491,12.1664237
874855.246,6549914.78,124.370896,5.55484211,12.3486902,12.4302125
874865.246,6549914.78,124.38294,7.87891339,11.2250737,12.2223959
874875.246,6549914.78,124.366435,10.9026949,11.1837295,11.7557208
874885.246,6549914.78,124.381825,11.3122929,11.0591706,11.0996103
874895.246,6549914.78,124.362197,11.0432568,9.31140507,9.88313728
874905.246,6549914.78,124.360636,10.6503207,8.7667837,8.99590973
874915.246,6549914.78,124.378479,10.5097143,8.39041514,8.84188421
874925.246,6549914.78,124.405916,10.29512,8.05545901,8.58108189
874935.246,6549914.78,124.479318,9.98735707,7.64070594,8.20447716
874945.246,6549914.78,124.496278,10.0705971,7.82309299,8.2744297
874955.246,6549914.78,124.49784,10.4272232,8.12430349,8.52182057
874965.246,6549914.78,124.561448,10.0733165,8.75163027,8.97766656
874975.246,6549914.78,124.590914,10.1155111,9.54197035,9.01590284
874985.246,6549914.78,124.590467,10.1958421,10.2466416,8.96044598
874995.246,6549914.78,124.614132,9.9912529,9.95823652,7.68468971
875005.246,6549914.78,124.678439,8.87323995,8.55221232,6.78239307
875015.246,6549914.78,124.740977,7.13983738,8.03060606,6.89481721
875025.246,6549914.78,124.814254,5.4852902,7.34632362,6.57181467
875035.246,6549914.78,124.894929,3.88359006,6.6622016,6.36204585
875045.246,6549914.78,124.961322,3.03964277,6.30920703,6.32715065
875055.246,6549914.78,124.963781,3.17376951,5.83159181,6.07365157
875065.246,6549914.78,124.918623,3.281662,5.60399648,5.94511575
875075.246,6549914.78,124.843974,4.80328472,6.83898959,7.61941809
875085.246,6549914.78,124.801519,6.5307383,8.33247058,8.52071281
875095.246,6549914.78,124.777166,7.61758964,9.49779817,9.57351087
875105.246,6549914.78,124.738073,6.63235537,9.6852102,9.84260095
875115.246,6549914.78,124.745891,4.45038229,8.71033281,8.35951156
875125.246,6549914.78,124.805987,3.50706673,6.93201129,7.23745771
875135.246,6549914.78,124.912811,2.58271198,5.82244339,6.60178456
875145.246,6549914.78,125.114739,2.25797863,5.73885665,6.19411718
875155.246,6549914.78,125.310114,2.24986452,5.3541395,6.06097089
875165.246,6549914.78,125.473602,2.52578019,5.26115193,5.92387029
875175.246,6549914.78,125.563903,2.63702134,5.47361896,5.94083681
875185.246,6549914.78,125.55337,2.76209652,5.42620503,5.82255984
875195.246,6549914.78,125.472482,2.84436544,5.39088735,5.98891344
875205.246,6549914.78,125.239376,2.52517407,5.69068143,6.00192349
875215.246,6549914.78,125.015432,2.60400332,5.83987855,6.30731455
875225.246,6549914.78,124.813361,3.52172174,6.22996055,6.87113978
875235.246,6549914.78,124.628644,4.86701104,7.1320592,7.77131973
875245.246,6549914.78,124.475525,6.76769124,8.90595363,8.27203046
875255.246,6549914.78,124.370004,8.44842472,10.1913569,9.47304124
875265.246,6549914.78,124.381825,8.98781706,11.7517245,12.1778655
875275.246,6549914.78,124.419747,9.02736031,11.8597463,12.295213
875285.246,6549914.78,124.448081,9.76622496,10.3120179,10.7252417
875295.246,6549914.78,124.507882,8.02763529,8.99626958,8.86649885
875305.246,6549914.78,124.586895,5.09199653,7.03051528,7.23188701
875315.246,6549914.78,124.713726,3.5968915,5.92920417,6.18211224
875325.246,6549914.78,125.005146,3.57312299,5.5172525,5.67329456
875335.246,6549914.78,125.23669,3.33752662,5.0387599,5.43261173
875345.246,6549914.78,125.532081,3.60085026,4.8268303,5.55700892
875355.246,6549914.78,125.726435,2.99669496,5.26868075,5.79016043
875365.246,6549914.78,125.766356,2.88637099,5.4863325,6.02875185
875375.246,6549914.78,125.76344,2.83182109,6.43807769,6.41045339
875385.246,6549914.78,125.680916,2.81277067,6.98768979,6.84918728
875395.246,6549914.78,125.653563,2.84052814,7.38949946,6.75700673
875405.246,6549914.78,125.697956,2.95994297,8.79505824,7.51890112
875415.246,6549914.78,125.686073,3.20951553,7.55689204,8.00687062
874355.246,6549904.78,127.005237,3.12936466,8.23818457,9.40602085
874365.246,6549904.78,126.917799,1.9658014,7.84965828,9.08450305
874375.246,6549904.78,126.804941,1.8774416,7.92696311,8.49391479
874385.246,6549904.78,126.686055,2.80470959,8.83490188,8.77880242
874395.246,6549904.78,126.605704,3.34206875,8.65926633,8.86188947
874405.246,6549904.78,126.449125,3.19437037,8.3220615,8.37507472
874415.246,6549904.78,126.32119,3.28330324,8.51091962,8.43415894
874425.246,6549904.78,126.222978,3.60362398,8.02932127,7.95594939
874435.246,6549904.78,126.131542,3.62349852,7.89358181,6.70678701
874445.246,6549904.78,126.010054,3.62980889,8.33138743,8.22715279
874455.246,6549904.78,125.884361,3.53375131,8.66749655,8.11999875
874465.246,6549904.78,125.771963,3.22844307,9.73229756,9.15042201
874475.246,6549904.78,125.686073,3.29593536,10.1378911,9.79831077
874485.246,6549904.78,125.605591,3.37724403,10.1239105,10.7964783
874495.246,6549904.78,125.536338,3.51784997,11.3618358,11.5565225
874505.246,6549904.78,125.5034,3.63394923,12.2592408,12.5205338
874515.246,6549904.78,125.487717,4.26256035,12.2103017,12.7428458
874525.246,6549904.78,125.465089,4.54369247,12.4447643,12.7445025
874535.246,6549904.78,125.43776,4.05390251,12.1311922,11.9834916
874545.246,6549904.78,125.435744,3.84621674,11.9638547,11.405321
874555.246,6549904.78,125.417825,3.91560558,10.9334839,11.4406179
874565.246,6549904.78,125.388261,3.83588432,9.99854918,11.3032467
874575.246,6549904.78,125.353551,3.62146992,9.85057668,10.3621527
874585.246,6549904.78,125.334966,3.42482371,10.2657181,10.0221736
874595.246,6549904.78,125.303397,3.45682314,9.71829314,9.69441552
874605.246,6549904.78,125.289741,3.4096853,8.52105364,8.6348816
874615.246,6549904.78,125.270042,2.96842052,8.02193769,7.93878309
874625.246,6549904.78,125.280339,2.65318286,7.73341074,7.36044211
874635.246,6549904.78,125.307427,2.89507205,7.07480584,7.08025554
874645.246,6549904.78,125.302949,3.15024428,7.23167006,7.22220278
874655.246,6549904.78,125.322428,3.44195629,7.53433068,7.60465074
874665.246,6549904.78,125.352879,3.78179967,7.6806179,8.36469607
874675.246,6549904.78,125.389381,3.82404973,6.86132108,7.84228307
874685.246,6549904.78,125.446496,3.59570472,6.21428081,6.60330314
874695.246,6549904.78,125.483684,2.95544727,5.67454282,5.99886329
874705.246,6549904.78,125.524686,2.56067271,5.50644927,5.7152612
874715.246,6549904.78,125.512586,2.2006439,4.90737905,5.39644282
874725.246,6549904.78,125.460609,1.58443836,4.54092166,5.54180356
874735.246,6549904.78,125.356462,1.69511401,4.83847699,5.83906102
874745.246,6549904.78,125.182308,2.29637088,6.66353417,7.12307846
874755.246,6549904.78,125.007382,3.77922892,7.67048618,8.90800223
874765.246,6549904.78,124.901635,5.17883434,7.76293124,8.67799056
874775.246,6549904.78,124.788783,6.98000756,8.07877296,8.92485428
874785.246,6549904.78,124.703229,6.91083175,8.32905496,8.76546878
874795.246,6549904.78,124.664594,6.58918718,8.11975515,8.72908017
874805.246,6549904.78,124.580645,6.8415889,8.26698606,9.05475469
874815.246,6549904.78,124.498956,6.67740875,8.90639894,9.42909385
874825.246,6549904.78,124.424209,6.06303197,9.58970378,9.80899675
874835.246,6549904.78,124.40547,5.93590796,9.40413983,10.4901844
874845.246,6549904.78,124.422647,6.36331839,10.4844164,11.8048445
874855.246,6549904.78,124.394093,7.05445971,11.9138311,12.1778655
874865.246,6549904.78,124.38584,11.5206376,10.7350061,11.7725435
874875.246,6549904.78,124.402124,12.4796585,10.5272802,11.3572919
874885.246,6549904.78,124.40837,11.8222104,10.6789018,11.0527581
874895.246,6549904.78,124.41417,10.6623623,9.56556815,10.0683818
874905.246,6549904.78,124.435141,10.0430414,7.94497775,8.20267237
874915.246,6549904.78,124.451427,9.18544347,7.44550132,7.66818537
874925.246,6549904.78,124.494046,8.71329482,7.19617763,7.72498592
874935.246,6549904.78,124.586895,7.71502711,7.24513348,7.75765424
874945.246,6549904.78,124.613685,7.12799508,7.4834207,7.77380696
874955.246,6549904.78,124.63043,7.41348026,7.60617183,8.1664149
874965.246,6549904.78,124.698539,7.8684414,7.94911022,8.66411688
874975.246,6549904.78,124.742317,8.96878307,9.06553626,9.17763917
874985.246,6549904.78,124.737403,9.44645936,9.71566955,9.59785849
874995.246,6549904.78,124.776496,9.03024953,9.63276203,8.94791013
875005.246,6549904.78,124.819617,8.46381485,8.06182534,8.03703312
875015.246,6549904.78,124.834588,6.70464118,7.04902987,7.2608725
875025.246,6549904.78,124.88219,4.71095195,6.47468527,6.73858525
875035.246,6549904.78,124.963334,3.76229822,6.05079701,6.37064041
875045.246,6549904.78,125.035111,3.01889237,6.12678413,6.26350542
875055.246,6549904.78,125.023482,3.05445139,5.70241632,6.00672695
875065.246,6549904.78,124.964452,3.35848507,5.66382806,6.14126041
875075.246,6549904.78,124.850901,4.05734979,6.91096997,7.33942132
875085.246,6549904.78,124.801965,4.90291536,8.88176235,8.23826695
875095.246,6549904.78,124.765102,5.72916617,10.0150604,9.53090808
875105.246,6549904.78,124.752146,5.18977322,10.1653004,9.47995908
875115.246,6549904.78,124.784092,3.93842147,9.59229335,8.53563711
875125.246,6549904.78,124.84375,2.57974356,7.69953548,7.81121093
875135.246,6549904.78,124.964899,2.83000931,6.20360143,6.98161315
875145.246,6549904.78,125.150759,3.10703843,5.43266606,6.19634747
875155.246,6549904.78,125.339444,2.64108548,5.03986855,5.85285748
875165.246,6549904.78,125.490405,2.6375488,4.9701002,5.60635065
875175.246,6549904.78,125.552249,2.62841236,4.9498635,5.40405717
875185.246,6549904.78,125.516844,2.64737875,5.24754317,5.47257908
875195.246,6549904.78,125.390501,2.75109771,5.54668249,5.67204657
875205.246,6549904.78,125.124135,2.47992917,5.72796317,6.13579712
875215.246,6549904.78,124.911023,2.76687908,6.05146263,6.48375618
875225.246,6549904.78,124.71328,3.89229906,6.51430156,7.27206285
875235.246,6549904.78,124.540243,5.08065403,7.44565023,8.05868184
875245.246,6549904.78,124.415285,5.91700258,9.11908983,8.39729811
875255.246,6549904.78,124.370673,6.71356429,10.1365733,9.83020708
875265.246,6549904.78,124.403908,8.51500584,10.9128392,11.886223
875275.246,6549904.78,124.450312,10.4319165,12.0775698,12.2245961
875285.246,6549904.78,124.520826,10.0040499,11.0144715,10.6137465
875295.246,6549904.78,124.607211,7.45876611,8.9896148,8.71590921
875305.246,6549904.78,124.700772,5.23250432,6.54623451,7.19409104
875315.246,6549904.78,124.821405,3.48211546,5.72458467,6.01748862
875325.246,6549904.78,125.060607,3.60193067,5.63422723,5.5992351
875335.246,6549904.78,125.274742,3.97351066,5.35794229,5.72653136
875345.246,6549904.78,125.533425,2.99172457,5.41011311,5.76197328
875355.246,6549904.78,125.687194,2.87335403,5.26436221,5.72286755
875365.246,6549904.78,125.720829,3.21606962,5.79601145,5.82419038
875375.246,6549904.78,125.732939,3.23374206,6.41269744,6.30908085
875385.246,6549904.78,125.699975,3.01298114,6.98273029,6.61751552
875395.246,6549904.78,125.712756,2.81479659,7.71834529,7.25318005
875405.246,6549904.78,125.76972,2.94258957,7.94156215,8.02434463
874355.246,6549894.78,127.022592,2.1576723,8.03237299,8.98368361
874365.246,6549894.78,126.896846,1.53744201,7.23478035,8.48313436
874375.246,6549894.78,126.716672,2.01204174,7.13876648,7.8577476
874385.246,6549894.78,126.591302,3.19203933,7.73642736,8.1857104
874395.246,6549894.78,126.504007,3.8126329,7.48836139,8.28751363
874405.246,6549894.78,126.353561,3.82072425,8.22583655,8.5123666
874415.246,6549894.78,126.224551,3.9438208,8.66879677,8.49535888
874425.246,6549894.78,126.135361,3.86719717,8.93360492,8.84497941
874435.246,6549894.78,126.060349,3.62520196,8.69145188,8.52037198
874445.246,6549894.78,125.977952,3.45751457,9.23000878,9.40724371
874455.246,6549894.78,125.878302,3.34410803,9.89619164,9.08059755
874465.246,6549894.78,125.798656,3.11930431,10.9302044,9.97458143
874475.246,6549894.78,125.711635,3.36645412,11.0609402,10.7087375
874485.246,6549894.78,125.620833,3.74930316,11.3837853,11.3365271
874495.246,6549894.78,125.539476,3.67388616,11.8069696,11.8555961
874505.246,6549894.78,125.477411,3.67039762,12.6344852,12.4019039
874515.246,6549894.78,125.444704,4.20864187,13.1543171,13.1861891
874525.246,6549894.78,125.416929,4.33603354,12.6659843,13.3718266
874535.246,6549894.78,125.397444,3.89074245,11.4046367,12.3000091
874545.246,6549894.78,125.404387,3.57558929,11.2963538,11.9324312
874555.246,6549894.78,125.389381,3.37046258,11.1886514,11.3614949
874565.246,6549894.78,125.364299,3.30570578,10.6401013,10.8311907
874575.246,6549894.78,125.332055,3.1802188,9.75373219,10.018967
874585.246,6549894.78,125.313472,3.03153775,10.0341071,9.60602014
874595.246,6549894.78,125.286159,2.95544727,9.38703986,9.09668444
874605.246,6549894.78,125.275638,3.09559459,8.26632473,8.43441197
874615.246,6549894.78,125.263326,2.98154016,7.91500243,7.76114597
874625.246,6549894.78,125.274519,2.70331825,7.64705036,7.13255846
874635.246,6549894.78,125.271832,2.83632727,7.36920625,6.99531053
874645.246,6549894.78,125.261312,3.12167588,8.1025595,7.61835144
874655.246,6549894.78,125.257506,3.40266858,7.83946036,8.03060606
874665.246,6549894.78,125.315487,3.66782924,7.42876777,8.00110774
874675.246,6549894.78,125.38647,3.72314969,6.30649465,7.02573615
874685.246,6549894.78,125.481443,3.32054857,5.89367652,6.31905707
874695.246,6549894.78,125.543285,2.79986164,5.30171313,6.19634747
874705.246,6549894.78,125.589901,2.91077684,5.48320618,6.09062071
874715.246,6549894.78,125.578022,2.496975,4.90801705,5.31961004
874725.246,6549894.78,125.58116,1.86246336,3.92462184,5.14867809
874735.246,6549894.78,125.413569,1.92496926,4.47837385,5.93757024
874745.246,6549894.78,125.203791,2.50567961,6.37344411,6.98978642
874755.246,6549894.78,124.987257,4.10300651,7.83750074,8.31582229
874765.246,6549894.78,124.888448,5.87144048,7.95801821,8.4573848
874775.246,6549894.78,124.771357,4.68150669,8.07941929,8.94236415
874785.246,6549894.78,124.682906,5.06837372,7.83687376,8.48644343
874795.246,6549894.78,124.638022,6.00450487,7.67647149,8.37072082
874805.246,6549894.78,124.541359,6.29660123,7.94831535,8.55537722
874815.246,6549894.78,124.453212,5.72218085,8.32947143,8.86782892
874825.246,6549894.78,124.376026,4.56582856,9.05321551,8.79716931
874835.246,6549894.78,124.417739,3.49872984,8.3331372,8.57696396
874845.246,6549894.78,124.407254,5.99011134,9.27200829,11.2951113
874855.246,6549894.78,124.378256,9.78548338,10.5911633,10.8454973
874865.246,6549894.78,124.384502,11.5734074,10.3135648,10.5278066
874875.246,6549894.78,124.401678,12.46033,10.1036829,10.4014997
874885.246,6549894.78,124.398108,11.7307078,9.93744554,9.61832372
874895.246,6549894.78,124.431794,9.56987362,8.15841573,8.61237395
874905.246,6549894.78,124.501633,7.87111713,7.01078726,7.36427053
874915.246,6549894.78,124.526406,6.95346433,6.49881596,7.05121541
874925.246,6549894.78,124.592923,5.7141754,6.82184525,7.09081298
874935.246,6549894.78,124.705909,5.05501086,6.88379432,7.19826482
874945.246,6549894.78,124.773368,4.81569319,6.91387319,7.27853787
874955.246,6549894.78,124.807328,5.05223136,7.03051528,7.38381173
874965.246,6549894.78,124.840398,6.04976846,7.41288721,7.95762032
874975.246,6549894.78,124.857159,7.83264299,8.12243511,8.86304159
874985.246,6549894.78,124.875708,9.03711512,9.10414678,9.39295556
874995.246,6549894.78,124.941424,8.62038718,9.43371524,8.97228158
875005.246,6549894.78,124.987034,6.81284636,8.09616101,7.95022317
875015.246,6549894.78,125.001121,5.27827848,6.845079,7.17950185
875025.246,6549894.78,125.057476,4.00795045,6.07340862,6.6235402
875035.246,6549894.78,125.138901,3.04688574,5.69381216,6.19653336
875045.246,6549894.78,125.202896,2.61862665,5.46749194,5.88407765
875055.246,6549894.78,125.161723,2.25662425,4.95382497,5.74793121
875065.246,6549894.78,125.066199,2.40050708,5.21907404,5.78015212
875075.246,6549894.78,124.946119,3.34762119,6.22112028,6.5924826
875085.246,6549894.78,124.880625,4.43984737,7.7764505,7.74223186
875095.246,6549894.78,124.784092,5.79363557,9.47342017,9.13889974
875105.246,6549894.78,124.747008,6.42932785,9.96660496,9.43173437
875115.246,6549894.78,124.784762,5.27005079,9.36275889,8.79162884
875125.246,6549894.78,124.834365,3.80208652,8.06247031,7.86018388
875135.246,6549894.78,124.942319,2.83998849,6.60885225,6.81761702
875145.246,6549894.78,125.111384,2.92823543,5.98143198,6.21944081
875155.246,6549894.78,125.280339,2.9700833,5.36662919,5.76698838
875165.246,6549894.78,125.408194,2.84937593,5.02653058,5.64849987
875175.246,6549894.78,125.461729,2.68634088,4.65047795,5.4705546
875185.246,6549894.78,125.437984,2.6395277,4.88588287,5.36099719
875195.246,6549894.78,125.314144,2.52454286,5.07923165,5.48918614
875205.246,6549894.78,125.06262,2.36727617,5.32450633,6.13101307
875215.246,6549894.78,124.868333,3.07729203,5.97664874,6.91650096
875225.246,6549894.78,124.700996,4.70299716,6.87705151,6.99992896
875235.246,6549894.78,124.542475,6.25880955,8.42631882,7.99950768
875245.246,6549894.78,124.43291,6.92349015,10.0169634,9.09532004
875255.246,6549894.78,124.381156,7.67923552,10.7301764,10.5089786
875265.246,6549894.78,124.426663,9.12264697,11.885391,11.1056057
875275.246,6549894.78,124.461914,10.8867886,12.1156742,11.6717338
875285.246,6549894.78,124.545823,9.66353961,11.2194626,10.9456268
875295.246,6549894.78,124.636012,6.19975639,8.94871548,9.02609657
875305.246,6549894.78,124.738519,4.2073374,6.54649636,7.54443345
